train_loss,val_loss,train_acc,val_acc,train_f1,val_f1,train_precision,val_precision,train_recall,val_recall,train_report,val_report
0.7215297012669699,0.6039925810288299,0.5726785714285715,0.7228571428571429,0.37306785433586587,0.706060606060606,0.6926070038910506,0.7639344262295082,0.2552886339189674,0.6563380281690141,[],[]
0.5317978348689419,0.484860072420402,0.7351785714285715,0.8185714285714286,0.7149721314626177,0.8331143232588699,0.7705053852526926,0.7807881773399015,0.6669057009680889,0.8929577464788733,[],[]
0.4212169530455555,0.4135643182830377,0.81125,0.8528571428571429,0.8099946072263168,0.8539007092198582,0.8121845710165826,0.86,0.8078164216565077,0.847887323943662,[],[]
0.37569527626037597,0.37002819404006004,0.8392857142857143,0.86,0.839572192513369,0.8672086720867209,0.8348103509393832,0.835509138381201,0.8443886697741125,0.9014084507042254,[],[]
0.3646739105587559,0.3470474058254199,0.8382142857142857,0.8642857142857143,0.8370503597122302,0.871447902571042,0.8397690364489354,0.8385416666666666,0.8343492291143779,0.9070422535211268,[],[]
0.3425018307140895,0.32844235011461104,0.8557142857142858,0.8685714285714285,0.8551971326164874,0.876010781671159,0.8548907201719814,0.8397932816537468,0.8555037647902474,0.9154929577464789,[],[]
0.31862598257139324,0.31431341577659955,0.8678571428571429,0.8814285714285715,0.8672407606745605,0.8864569083447332,0.8678635547576301,0.8617021276595744,0.8666188598063822,0.9126760563380282,[],[]
0.32809702665944185,0.3012018218128519,0.8589285714285714,0.8871428571428571,0.8577089337175793,0.8913342503438789,0.8617444806369888,0.8709677419354839,0.8537110075295805,0.9126760563380282,[],[]
0.3111366023535707,0.28891451055692,0.8660714285714286,0.89,0.8652533237513474,0.8937931034482759,0.8671227943824271,0.8756756756756757,0.8633918967371818,0.9126760563380282,[],[]
0.29032569762319327,0.28149345580657775,0.8801785714285715,0.8928571428571429,0.8796412556053812,0.8956884561891516,0.8801148600143575,0.8846153846153846,0.8791681606310505,0.9070422535211268,[],[]
0.29368378826816166,0.27137265947054734,0.8828571428571429,0.8957142857142857,0.881159420289855,0.898186889818689,0.8905162943976566,0.8895027624309392,0.8719971315883829,0.9070422535211268,[],[]
0.2858062165336949,0.2662058124234053,0.8866071428571428,0.8971428571428571,0.8854410968789465,0.9002770083102493,0.8910675381263616,0.885558583106267,0.8798852635353173,0.9154929577464789,[],[]
0.28854326748023074,0.2642424823292954,0.885,0.9,0.8845050215208035,0.9035812672176309,0.8848223896663079,0.8840970350404312,0.8841878809609179,0.923943661971831,[],[]
0.28385198986357346,0.2643187378787182,0.8894642857142857,0.8985714285714286,0.8882469759884456,0.903137789904502,0.8945454545454545,0.8756613756613757,0.8820365722481176,0.9323943661971831,[],[]
0.275317472556739,0.25011669302528555,0.8930357142857143,0.9,0.8922080259132625,0.9005681818181818,0.895592485549133,0.9083094555873925,0.8888490498386519,0.8929577464788733,[],[]
0.2590584598967273,0.24632285672917284,0.9039285714285714,0.9,0.9029231324431614,0.901685393258427,0.9088267344714857,0.8991596638655462,0.8970957332377196,0.9042253521126761,[],[]
0.26307505703464684,0.24591122385622424,0.9060714285714285,0.9028571428571428,0.9052252252252252,0.9044943820224719,0.9098152843172763,0.9019607843137255,0.9006812477590534,0.9070422535211268,[],[]
0.2538870543274762,0.24197884016162294,0.9071428571428571,0.9042857142857142,0.9062387306166606,0.9044222539229672,0.9114980050779833,0.9161849710982659,0.9010397992111868,0.8929577464788733,[],[]
0.25835933652706444,0.23841882365840403,0.9071428571428571,0.9071428571428571,0.9061371841155235,0.9083215796897038,0.9123954925481643,0.9096045197740112,0.8999641448547867,0.9070422535211268,[],[]
0.2444715432769486,0.23970783918841995,0.9123214285714286,0.9057142857142857,0.9117382707172389,0.907563025210084,0.9142033165104542,0.9025069637883009,0.9092864826102546,0.9126760563380282,[],[]
0.25961700711731933,0.23814452426846733,0.91125,0.9085714285714286,0.9100452488687782,0.9101123595505618,0.918859649122807,0.907563025210084,0.9013983506633202,0.9126760563380282,[],[]
0.24437954977853224,0.23760635915889658,0.9176785714285715,0.9071428571428571,0.9172203268091219,0.9085794655414908,0.918705035971223,0.9073033707865169,0.9157404087486555,0.9098591549295775,[],[]
0.2396293647055115,0.23890159509822048,0.9175,0.9071428571428571,0.9167567567567567,0.9085794655414908,0.9214052879391524,0.9073033707865169,0.9121548942273217,0.9098591549295775,[],[]
0.24135503833647817,0.2376649888465181,0.9192857142857143,0.9057142857142857,0.9181159420289855,0.90625,0.927865250823874,0.9140401146131805,0.9085693797059878,0.8985915492957747,[],[]
0.21963598920498043,0.24032267601102253,0.9305357142857142,0.9042857142857142,0.9301239446739716,0.9049645390070922,0.9319654427645788,0.9114285714285715,0.9282897095733238,0.8985915492957747,[],[]
0.23504437520509652,0.2386949950807982,0.9221428571428572,0.9085714285714286,0.9214414414414415,0.9098591549295775,0.9261137269105396,0.9098591549295775,0.9168160631050556,0.9098591549295775,[],[]
0.2175430583772582,0.24049775825220754,0.9328571428571428,0.9114285714285715,0.9323497661029148,0.9134078212290503,0.9357168652943301,0.9058171745152355,0.9290068124775905,0.9211267605633803,[],[]
0.23181970225239637,0.2459084864557636,0.9282142857142858,0.9014285714285715,0.9276978417266187,0.9015691868758916,0.9307109346806207,0.9132947976878613,0.92470419505199,0.8901408450704226,[],[]
0.2204040346918295,0.24142548876856876,0.9296428571428571,0.9085714285714286,0.9292639138240575,0.9096045197740112,0.9306005034160374,0.9121813031161473,0.9279311581211904,0.9070422535211268,[],[]
0.20508023706572462,0.24834654836873102,0.93625,0.9085714285714286,0.9355246523388117,0.9106145251396648,0.9425036390101892,0.9030470914127424,0.9286482610254572,0.9183098591549296,[],[]
0.20325805730577226,0.25011553564532235,0.9376785714285715,0.9042857142857142,0.9372866127583108,0.9052333804809052,0.9394812680115274,0.9090909090909091,0.9351021871638581,0.9014084507042254,[],[]
0.20626040724264125,0.25803753376980737,0.9383928571428571,0.9057142857142857,0.9377817853922452,0.9078212290502793,0.9433962264150944,0.9002770083102493,0.932233775546791,0.9154929577464789,[],[]
