train_loss,val_loss,train_acc,val_acc,train_f1,val_f1,train_precision,val_precision,train_recall,val_recall,train_report,val_report
0.8026199301571262,0.19855005497406253,0.634138661475926,0.9519120677810854,0.33883399720655943,0.776595744680851,0.21647167691189106,0.9240506329113924,0.7793907663017611,0.6697247706422018,[],[]
0.1633981342542275,0.13449387745624716,0.9464704872044427,0.9736661323563087,0.7606859482979268,0.8903717826501429,0.82281284606866,0.9265873015873016,0.7072822465492623,0.8568807339449541,[],[]
0.13314516030006512,0.10989839000279432,0.956661132421137,0.9720632012823449,0.8026590198123045,0.8813229571984436,0.8873198847262248,0.937888198757764,0.7327463112803427,0.8311926605504587,[],[]
0.12005049816490519,0.09911809108755637,0.9626152172668461,0.9757270437371193,0.8323491655969191,0.8984674329501916,0.9035674470457079,0.9398797595190381,0.7715373631603998,0.8605504587155963,[],[]
0.11778030240430715,0.09824353972988906,0.9635884811358562,0.9768719945042363,0.8373817437995398,0.9053420805998126,0.9046961325966851,0.9252873563218391,0.7793907663017611,0.8862385321100917,[],[]
0.11604818398719022,0.09727510103048423,0.9653918818343161,0.9764140141973895,0.8453766466300039,0.9048938134810711,0.9137406690627592,0.9107806691449815,0.7865302237029985,0.8990825688073395,[],[]
0.11269541006206706,0.088567940311868,0.9668517776378314,0.9768719945042363,0.852858958068615,0.9046270066100094,0.9149400218102508,0.9319066147859922,0.7986673012851023,0.8788990825688073,[],[]
0.11227941431298886,0.09200987902950945,0.967166657124864,0.9764140141973895,0.8549386619451119,0.9045412418906394,0.9122807017543859,0.9138576779026217,0.8043788672060923,0.8954128440366973,[],[]
0.10607301653796003,0.08761523160981116,0.9697143184290377,0.9766430043508129,0.8672521957340025,0.903954802259887,0.9171974522292994,0.9284332688588007,0.8224654926225606,0.8807339449541285,[],[]
0.10926418824318411,0.08744121340338837,0.9687124291521154,0.9771009846576597,0.8619775224144463,0.9060150375939849,0.9182136131288674,0.928709055876686,0.8122322703474536,0.8844036697247707,[],[]
0.10969438302280662,0.09359151163844617,0.969428064349917,0.9761850240439661,0.8661318626222111,0.9035250463821892,0.914989406779661,0.9136960600375235,0.8222275107091861,0.8935779816513761,[],[]
0.10787520430853381,0.08576976444790542,0.9697429438369497,0.9761850240439661,0.8678254345379517,0.9031657355679702,0.9143610013175231,0.9168241965973535,0.8257972394098049,0.8899082568807339,[],[]
0.10612093767733766,0.08570269434866341,0.9710310871929925,0.9766430043508129,0.8734050537903427,0.9053803339517625,0.9206223628691983,0.9155722326454033,0.8307948595906711,0.8954128440366973,[],[]
0.10626915347601552,0.0868193243353904,0.9720043510620027,0.9761850240439661,0.8782370517928287,0.9038817005545287,0.92088772845953,0.9106145251396648,0.8393622084721561,0.8972477064220183,[],[]
0.105948975993453,0.08862431091341726,0.9716608461670578,0.9768719945042363,0.87625,0.906567992599445,0.9228541337546077,0.914179104477612,0.8341266063779152,0.8990825688073395,[],[]
0.10424581634767698,0.0890318199159789,0.9716608461670578,0.9766430043508129,0.8765586034912718,0.9060773480662984,0.9206390780513358,0.9094269870609981,0.8365064255116611,0.9027522935779817,[],[]
0.10530739770755553,0.08302381028670258,0.9720329764699147,0.9766430043508129,0.87837669612847,0.9050279329608939,0.9209083790133125,0.9187145557655955,0.8396001903855307,0.8917431192660551,[],[]
0.10467477772145334,0.08548923794030051,0.9718612240224423,0.9764140141973895,0.8776602364654637,0.9054178145087236,0.91990607878946,0.90625,0.8391242265587815,0.9045871559633027,[],[]
0.1025625552105858,0.0852332230275258,0.973550123089254,0.9768719945042363,0.8850174216027874,0.906567992599445,0.927490871152843,0.914179104477612,0.846263683960019,0.8990825688073395,[],[]
0.10591657371641967,0.08450787068914363,0.9728631132993645,0.9768719945042363,0.8825278810408922,0.906567992599445,0.9206308169596691,0.914179104477612,0.847453593526892,0.8990825688073395,[],[]
0.10543347342283269,0.08569164616789246,0.9724051067727715,0.9764140141973895,0.8801889137459608,0.9054178145087236,0.9211758584807492,0.90625,0.8426939552594003,0.9045871559633027,[],[]
0.10610985320342634,0.08377278653645526,0.9719471002461785,0.9768719945042363,0.8782911077993045,0.9067405355493998,0.9184415584415584,0.912639405204461,0.8415040456925273,0.9009174311926605,[],[]
0.10596776942069167,0.08787736631656959,0.971718096982882,0.9773299748110831,0.8765,0.9089236430542779,0.923117430226435,0.9114391143911439,0.8343645882912899,0.9064220183486239,[],[]
0.10381906608901538,0.084400093397842,0.9728917387072766,0.9766430043508129,0.8819349208328139,0.9057301293900185,0.9261586802827966,0.9124767225325885,0.841742027605902,0.8990825688073395,[],[]
0.10303344100481993,0.08417143746391757,0.973550123089254,0.9771009846576597,0.8849028400597907,0.9080882352941176,0.9283847360167277,0.9097605893186004,0.8453117563065207,0.9064220183486239,[],[]
0.10282859689558488,0.08840383648115037,0.973550123089254,0.9768719945042363,0.8855869242199108,0.9070837166513339,0.9230769230769231,0.9095940959409594,0.8510233222275108,0.9045871559633027,[],[]
0.10441965047152604,0.08656308076416071,0.9738077517604626,0.9764140141973895,0.8864341566339828,0.9057639524245197,0.9263294422827497,0.9032846715328468,0.8498334126606378,0.908256880733945,[],[]
