train_loss,val_loss,train_acc,val_acc,train_f1,val_f1,train_precision,val_precision,train_recall,val_recall,train_report,val_report
0.6919586785350527,0.6784968301653862,0.5282142857142857,0.5785714285714286,0.4766244057052298,0.3942505133470226,0.5325365205843293,0.7272727272727273,0.4313373969164575,0.2704225352112676,[],[]
0.6468323719927243,0.5644136115231297,0.6626785714285715,0.8385714285714285,0.6738041788982905,0.8541935483870968,0.6499000666222519,0.7880952380952381,0.6995338831122266,0.9323943661971831,[],[]
0.49258761767830167,0.3835140901871703,0.8207142857142857,0.8542857142857143,0.8282586383852206,0.8610354223433242,0.7919528949950932,0.8337730870712401,0.8680530656149157,0.8901408450704226,[],[]
0.3647969626422439,0.32736180417916994,0.86125,0.8642857142857143,0.8622096116332683,0.869684499314129,0.8529824561403508,0.8475935828877005,0.8716385801362495,0.8929577464788733,[],[]
0.31511955256972995,0.30832015071064234,0.8764285714285714,0.8671428571428571,0.877867984468761,0.871012482662968,0.8644421272158499,0.8579234972677595,0.8917174614557188,0.8845070422535212,[],[]
0.29564597347485166,0.30433326392349874,0.8832142857142857,0.8757142857142857,0.8826274228284279,0.8783216783216783,0.8835788717211642,0.8722222222222222,0.8816780207959842,0.8845070422535212,[],[]
0.28327083573277506,0.3019018633587455,0.8866071428571428,0.8871428571428571,0.8854824165915239,0.887624466571835,0.8907837445573294,0.896551724137931,0.8802438149874507,0.8788732394366198,[],[]
0.27740394951243486,0.3039191300472753,0.8905357142857143,0.8928571428571429,0.8892502258355917,0.8939179632248939,0.8962126729788784,0.8977272727272727,0.882395123700251,0.8901408450704226,[],[]
0.2738143576335694,0.3084829205816442,0.8978571428571429,0.8942857142857142,0.8967136150234741,0.8948863636363636,0.9032375409239723,0.9025787965616046,0.8902832556471854,0.8873239436619719,[],[]
0.2625441723489868,0.3152577649823136,0.905,0.8957142857142857,0.9039017341040463,0.8958630527817404,0.910811794685111,0.9075144508670521,0.8970957332377196,0.8845070422535212,[],[]
0.26605901972656804,0.3231775203444572,0.9048214285714286,0.8971428571428571,0.9040158472897533,0.898876404494382,0.9081041968162084,0.896358543417367,0.8999641448547867,0.9014084507042254,[],[]
0.25191671320104175,0.3326636071592061,0.9142857142857143,0.9014285714285715,0.9131378935939196,0.9024045261669024,0.9218122031421264,0.90625,0.9046253137325206,0.8985915492957747,[],[]
0.2577914690758501,0.34237535375128075,0.9155357142857142,0.8971428571428571,0.9144820104863497,0.8977272727272727,0.9223194748358862,0.9054441260744985,0.9067766224453209,0.8901408450704226,[],[]
0.2491840452075537,0.3498715221701952,0.9205357142857142,0.8957142857142857,0.9197764557418424,0.8955650929899857,0.9249456127628717,0.9098837209302325,0.9146647543922553,0.8816901408450705,[],[]
0.24729992141814103,0.35943355798107485,0.9235714285714286,0.8928571428571429,0.9227715626127752,0.8930099857346647,0.9288049400653832,0.9046242774566474,0.9168160631050556,0.8816901408450705,[],[]
0.2452863809775694,0.36302870172816754,0.9219642857142857,0.8957142857142857,0.9210478771454381,0.8967468175388967,0.9282592862345229,0.9005681818181818,0.9139476514879885,0.8929577464788733,[],[]
0.2350313705152699,0.36870421246434987,0.93125,0.9028571428571428,0.9306930693069307,0.9044943820224719,0.9345625451916124,0.9019607843137255,0.9268555037647902,0.9070422535211268,[],[]
